entry_id,work_id,award_id,award_name,award_year,award_no,award_term,title,author,isbn13,isbn_status,status,remarks
YOM-051-H1-01,PLAM-000873,YOM,読売文学賞,1999,51,H1,わたしのグランパ,筒井康隆,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-051-H1-02,PLAM-000874,YOM,読売文学賞,1999,51,H1,裸足と貝殻,三木卓,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-050-H1-01,PLAM-000875,YOM,読売文学賞,1998,50,H1,翔べ麒麟,辻原登,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-050-H1-02,PLAM-000876,YOM,読売文学賞,1998,50,H1,ハシッシ・ギャング,小川国夫,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-049-H1-01,PLAM-000877,YOM,読売文学賞,1997,49,H1,うるわしき日々,小島信夫,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-049-H1-02,PLAM-000878,YOM,読売文学賞,1997,49,H1,イン ザ・ミソスープ,村上龍,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-047-H1-01,PLAM-000879,YOM,読売文学賞,1995,47,H1,ねじまき鳥クロニクル,村上春樹,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-047-H1-02,PLAM-000880,YOM,読売文学賞,1995,47,H1,光,日野啓三,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-046-H1-01,PLAM-000881,YOM,読売文学賞,1994,46,H1,幻の朱い実,石井桃子,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-046-H1-02,PLAM-000882,YOM,読売文学賞,1994,46,H1,カーテンコール,黒井千次,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-044-H1-01,PLAM-000883,YOM,読売文学賞,1992,44,H1,北京飯店旧館にて,中薗英助,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-043-H1-01,PLAM-000884,YOM,読売文学賞,1991,43,H1,優しい碇泊地,坂上弘,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-043-H1-02,PLAM-000885,YOM,読売文学賞,1991,43,H1,母よ,青野聰,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-042-H1-01,PLAM-000886,YOM,読売文学賞,1990,42,H1,氷河が来るまでに,森内俊雄,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-041-H1-01,PLAM-000887,YOM,読売文学賞,1989,41,H1,夜の蟻,高井有一,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-041-H1-02,PLAM-000888,YOM,読売文学賞,1989,41,H1,仮往生伝試文,古井由吉,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-040-H1-01,PLAM-000889,YOM,読売文学賞,1988,40,H1,狂人日記,色川武大,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-039-H1-01,PLAM-000890,YOM,読売文学賞,1987,39,H1,高丘親王航海記,澁澤龍彦,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-038-H1-01,PLAM-000891,YOM,読売文学賞,1986,38,H1,夜の光に追われて,津島佑子,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-037-H1-01,PLAM-000892,YOM,読売文学賞,1985,37,H1,海図,田久保英夫,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-037-H1-02,PLAM-000893,YOM,読売文学賞,1985,37,H1,怒りの子,高橋たか子,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-036-H1-01,PLAM-000894,YOM,読売文学賞,1984,36,H1,破獄,吉村昭,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-034-H1-01,PLAM-000895,YOM,読売文学賞,1982,34,H1,「雨の木」を聴く女たち,大江健三郎,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-033-H1-01,PLAM-000713,YOM,読売文学賞,1981,33,H1,吉里吉里人,井上ひさし,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-033-H1-02,PLAM-000896,YOM,読売文学賞,1981,33,H1,ひとびとの跫音,司馬遼太郎,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-031-H1-01,PLAM-000897,YOM,読売文学賞,1979,31,H1,妙高の秋,島村利正,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-030-H1-01,PLAM-000898,YOM,読売文学賞,1978,30,H1,かくてありけり,野口冨士男,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-029-H1-01,PLAM-000899,YOM,読売文学賞,1977,29,H1,死の棘,島尾敏雄,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-028-H1-01,PLAM-000900,YOM,読売文学賞,1976,28,H1,風祭,八木義徳,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-027-H1-01,PLAM-000901,YOM,読売文学賞,1975,27,H1,火宅の人,檀一雄,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-027-H1-02,PLAM-000902,YOM,読売文学賞,1975,27,H1,鞄の中身,吉行淳之介,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-026-H1-01,PLAM-000903,YOM,読売文学賞,1974,26,H1,接木の台,和田芳恵,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-025-H1-01,PLAM-000904,YOM,読売文学賞,1973,25,H1,走れトマホーク,安岡章太郎,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-025-H1-02,PLAM-000905,YOM,読売文学賞,1973,25,H1,歌枕,中里恒子,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-024-H1-01,PLAM-000906,YOM,読売文学賞,1972,24,H1,コチャバンバ行き,永井龍男,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-022-H1-01,PLAM-000907,YOM,読売文学賞,1970,22,H1,瓦礫の中,吉田健一,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-021-H1-01,PLAM-000908,YOM,読売文学賞,1969,21,H1,懐中時計,小沼丹,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-021-H1-02,PLAM-000909,YOM,読売文学賞,1969,21,H1,一條の光,耕治人,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-020-H1-01,PLAM-000910,YOM,読売文学賞,1968,20,H1,野趣,瀧井孝作,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-020-H1-02,PLAM-000911,YOM,読売文学賞,1968,20,H1,不意の声,河野多恵子,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-019-H1-01,PLAM-000912,YOM,読売文学賞,1967,19,H1,一期一会,網野菊,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-018-H1-01,PLAM-000913,YOM,読売文学賞,1966,18,H1,一路,丹羽文雄,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-017-H1-01,PLAM-000914,YOM,読売文学賞,1965,17,H1,夕べの雲,庄野潤三,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-016-H1-01,PLAM-000915,YOM,読売文学賞,1964,16,H1,白い屋形船,上林暁,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-015-H1-01,PLAM-000916,YOM,読売文学賞,1963,15,H1,風濤,井上靖,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-014-H1-01,PLAM-000917,YOM,読売文学賞,1962,14,H1,砂の女,安部公房,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-012-H1-01,PLAM-000918,YOM,読売文学賞,1960,12,H1,澪標,外村繁,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-011-H1-01,PLAM-000919,YOM,読売文学賞,1959,11,H1,梨の花,中野重治,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-011-H1-02,PLAM-000920,YOM,読売文学賞,1959,11,H1,今年の秋,正宗白鳥,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-009-H1-01,PLAM-000921,YOM,読売文学賞,1957,9,H1,迷路,野上彌生子,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-009-H1-02,PLAM-000922,YOM,読売文学賞,1957,9,H1,杏っ子,室生犀星,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-008-H1-01,PLAM-000923,YOM,読売文学賞,1956,8,H1,三の酉,久保田万太郎,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-008-H1-02,PLAM-000924,YOM,読売文学賞,1956,8,H1,金閣寺,三島由紀夫,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-007-H1-01,PLAM-000925,YOM,読売文学賞,1955,7,H1,恋ごころ,里見弴,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-007-H1-02,PLAM-000926,YOM,読売文学賞,1955,7,H1,黒い裾,幸田文,,missing,co_winner,award_booksより取り込み(2026-07-17)
YOM-006-H1-01,PLAM-000927,YOM,読売文学賞,1954,6,H1,晶子曼陀羅,佐藤春夫,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-004-H1-01,PLAM-000928,YOM,読売文学賞,1952,4,H1,春の城,阿川弘之,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-003-H1-01,PLAM-000929,YOM,読売文学賞,1951,3,H1,野火,大岡昇平,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-002-H1-01,PLAM-000930,YOM,読売文学賞,1950,2,H1,思ひ川,宇野浩二,,missing,awarded,award_booksより取り込み(2026-07-17)
YOM-001-H1-01,PLAM-000931,YOM,読売文学賞,1949,1,H1,本日休診,井伏鱒二,,missing,awarded,award_booksより取り込み(2026-07-17)
